app_id,helpful,funny,date,is_recommended,hours,user_id
594650,3,0,2018-06-10,1,384.8,2834544
632360,0,0,2022-05-22,1,235.7,3104891
252490,0,0,2022-10-14,1,6.6,3119509
730,0,0,2021-05-09,1,367.8,3157668
1938090,0,0,2022-11-20,0,3.1,3197969
275850,0,0,2016-08-12,1,15.6,3376790
1599340,0,0,2022-02-13,1,316.4,3523071
730,0,0,2021-12-02,1,880.8,3575762
218620,0,0,2015-10-22,1,223.7,3777544
1284210,6,0,2022-08-23,1,88.0,3787247
620980,0,0,2019-12-02,1,7.0,3861393
1466860,0,0,2022-08-28,0,287.6,3888789
107410,0,0,2015-11-13,0,16.5,4004106
4000,0,0,2022-09-01,1,645.2,4088526
1817070,0,0,2022-08-14,1,21.9,4360227
784080,0,0,2022-05-22,1,177.0,4455314
359550,3,2,2018-06-11,1,363.1,4482087
244850,0,0,2021-02-20,1,593.9,4510156
4000,0,0,2022-08-29,1,190.2,4549509
1361210,7,0,2022-12-31,0,71.0,4588010
1466860,0,0,2021-11-26,1,103.9,4607720
2208920,0,0,2022-12-19,1,0.2,4631328
1938090,0,0,2022-12-31,1,22.0,4764089
730,2,0,2015-03-09,1,781.0,4795957
304390,0,0,2022-12-11,1,61.3,4819473
108600,0,0,2022-09-20,1,267.3,4954080
218620,0,0,2019-03-19,1,87.2,5206090
1599340,0,0,2022-02-28,1,297.9,5248199
1426210,0,0,2021-07-19,1,12.7,5350049
244210,4,0,2021-02-17,1,5.2,5361677
238960,0,0,2015-08-04,0,616.6,5408421
976730,2,0,2019-12-04,1,90.0,5436769
250900,0,0,2016-11-17,1,393.6,5447839
1174180,0,0,2022-05-10,1,17.6,5517725
275850,2,0,2016-08-15,0,154.9,5557613
291550,2,0,2016-06-22,1,129.6,5581633
686810,2,0,2021-10-31,1,437.5,5637701
1599340,0,0,2022-06-30,1,331.0,5682118
976730,8,0,2021-12-03,0,66.7,5749689
252490,2,0,2016-12-06,0,3.6,5793769
620980,0,0,2020-11-28,1,26.8,5908218
294100,0,0,2021-11-13,1,98.5,5946030
4000,0,0,2018-03-18,1,360.8,6066943
493340,0,0,2020-06-19,1,167.9,6106154
381210,0,0,2018-11-22,1,344.2,6287294
306130,0,0,2017-04-16,0,2.0,6315749
1144200,0,0,2022-01-14,1,12.5,6323613
976730,3,0,2021-01-04,1,58.0,6324359
376210,2,0,2022-01-03,0,469.0,6341180
1086940,0,0,2021-12-15,1,36.6,6373922
270880,0,0,2016-03-19,1,167.6,6386963
377160,9,7,2020-11-26,0,148.2,6521350
236390,2,0,2016-11-26,1,5.4,6597809
1248130,0,0,2021-11-23,1,44.2,6680007
304390,0,0,2017-08-20,1,3.0,7029466
250900,0,0,2016-02-11,1,182.5,7072270
1449850,0,0,2022-11-27,1,114.3,7087372
814380,0,0,2019-03-25,1,10.7,7112265
252490,0,0,2019-07-05,1,915.7,7116580
42700,0,0,2021-01-29,0,15.4,7177623
1245620,0,0,2022-04-22,1,168.6,7180748
578080,0,0,2020-12-22,0,14.8,7201752
730,0,0,2020-12-22,1,451.7,7367630
275850,2,0,2016-10-10,0,38.7,7388922
730,2,0,2014-08-23,1,209.9,7412762
1184370,0,0,2021-12-17,1,349.4,7414824
1938090,0,0,2022-10-28,1,105.8,7518674
294100,0,0,2021-01-14,1,742.9,7529227
252490,2,0,2020-07-12,1,809.9,7549703
1184370,0,0,2021-09-23,0,201.7,7724335
107410,0,0,2021-05-16,1,11.1,7758610
292030,3,0,2022-12-14,0,40.9,7895427
431960,0,0,2020-10-22,1,32.4,7947179
730,0,0,2021-05-29,0,680.7,7961715
202970,0,0,2019-07-04,1,1.5,5550726
976730,5,0,2019-12-06,1,14.8,5630172
1332010,0,0,2022-07-20,1,4.8,5908254
252490,0,0,2019-11-29,1,132.9,6019045
518790,0,0,2020-11-12,1,90.6,6136164
359550,0,0,2021-01-30,1,683.3,6261950
359550,2,0,2020-10-01,1,43.1,6652640
730,0,0,2020-08-17,1,23.1,6881329
1151340,0,0,2022-08-08,0,376.8,6977293
1332010,0,0,2022-07-21,1,13.7,7130703
730,2,0,2015-12-31,1,680.6,7283355
252490,2,0,2017-02-26,1,265.9,7320938
1091500,0,0,2022-09-30,1,10.8,7426179
284160,0,0,2015-09-15,1,962.4,7471940
686810,0,0,2022-10-05,1,22.1,7687767
1196590,0,0,2022-03-11,1,41.1,7880841
1290000,0,0,2022-08-28,1,44.1,7905779
261550,0,0,2022-11-29,1,62.0,7963674
275850,0,0,2019-10-30,1,63.4,8334592
381210,0,0,2021-03-09,1,931.5,8349421
529340,2,0,2022-11-02,0,30.8,8410418
107410,0,0,2020-01-06,1,311.6,8466586
493340,9,6,2017-05-12,1,56.0,8538765
394360,0,0,2022-11-01,1,183.7,8799045
292030,0,0,2020-05-21,1,133.0,8851032
304390,2,0,2017-02-18,1,87.6,8851660
730,0,0,2020-06-21,1,826.7,8945906
526870,0,0,2021-07-09,1,102.6,9121477
359550,0,0,2019-10-31,1,468.3,9308498
107410,2,0,2017-08-02,1,125.5,9327462
291550,0,0,2021-11-08,1,353.4,9332546
371970,0,0,2022-12-25,1,17.4,9618584
377160,0,0,2019-07-05,1,118.8,9929744
602960,0,0,2020-04-19,1,47.9,9986452
1313140,0,0,2022-09-04,1,9.5,10201285
1229490,0,0,2022-12-31,1,75.8,10223244
526870,0,0,2022-02-20,1,219.7,10454631
1286680,0,0,2022-10-16,1,34.3,11046781
1599340,0,0,2022-02-19,1,12.0,11060508
1361210,0,0,2022-12-03,1,18.6,11159409
367520,0,0,2017-07-29,1,42.9,11189152
1599340,0,0,2022-02-13,1,44.1,11190792
275850,0,0,2016-08-28,1,19.5,11191090
261550,0,0,2020-08-03,1,156.0,11263172
397540,0,0,2022-03-01,1,29.9,11402650
1245620,27,3,2022-02-27,1,123.4,11470939
394360,0,0,2019-05-07,1,436.7,11502734
546560,0,0,2020-12-30,1,19.1,11514775
1938090,0,0,2022-11-27,0,52.2,11613075
431960,0,0,2019-07-02,1,30.6,11709155
1196590,0,0,2021-05-12,1,33.1,11735529
1085660,2,2,2021-05-14,0,661.5,11800909
271590,0,0,2017-11-23,1,459.3,11815796
440900,0,0,2020-11-08,1,643.8,11831579
261550,0,0,2020-04-02,0,77.5,11840545
284160,0,0,2022-12-06,1,243.9,11874939
413150,2,0,2020-11-30,1,3.8,11875336
440900,0,0,2020-09-15,1,88.9,11881808
1250410,0,0,2020-12-29,1,181.0,11881913
526870,0,0,2020-11-26,1,66.1,11977463
730,0,0,2022-03-10,1,267.5,11987219
22380,2,0,2015-06-19,1,342.2,12111433
244210,0,0,2019-12-01,1,428.6,12139069
252490,0,0,2021-11-02,0,421.2,12278919
1599340,0,0,2022-11-28,1,108.4,12329231
306130,0,0,2018-10-29,1,281.9,12354751
238960,0,0,2018-08-28,1,129.2,12437468
250900,2,2,2022-09-05,1,570.8,12480226
270880,0,0,2021-01-19,1,76.8,12494503
1092790,0,0,2021-11-12,1,13.6,12588551
1286830,0,0,2020-09-03,1,176.3,12633734
1250410,0,0,2020-11-28,1,90.0,12789470
730,0,0,2019-04-15,1,118.3,12813560
730,2,0,2018-11-26,0,30.2,13366665
1850570,0,0,2022-11-27,1,14.7,13369721
435150,2,0,2018-12-29,1,98.4,13541661
238960,0,0,2017-03-15,1,548.5,13554226
620980,2,0,2019-06-30,0,81.3,13788903
386360,0,0,2020-05-29,1,141.4,13885145
1172620,0,0,2022-03-20,1,779.2,14007427
1449850,0,0,2022-02-16,1,86.3,14014192
730,15,2,2019-05-05,0,110.3,14189197
107410,0,0,2017-05-22,0,276.0,11605236
4000,2,0,2020-01-03,1,535.2,194610
1240440,0,0,2021-11-24,0,29.1,220731
431960,0,0,2022-12-16,1,52.3,264439
1151340,0,0,2021-08-30,1,723.6,346880
635260,0,0,2022-02-25,1,19.5,467732
1085660,0,0,2021-07-09,1,234.3,632784
377160,0,0,2019-12-19,1,95.8,692646
1290000,0,0,2022-06-04,1,43.6,695433
1172470,0,0,2021-12-05,1,411.7,954064
431960,0,0,2022-10-13,1,27.2,1003670
518790,0,0,2022-11-21,1,19.1,1064475
435150,0,0,2020-04-30,1,109.8,1167216
1938090,0,2,2022-11-25,0,141.5,1235517
1938090,0,0,2022-12-26,1,12.2,1634133
294100,0,0,2021-01-13,1,75.2,1947031
394360,0,0,2021-11-30,1,260.1,2029879
730,0,0,2021-12-14,1,832.6,2292826
1384160,0,0,2022-11-29,1,5.1,2413758
252490,0,0,2022-03-14,1,229.4,2487840
105600,0,0,2022-09-25,1,347.7,2531206
218620,0,0,2022-02-04,1,340.9,2537613
635260,0,0,2022-01-29,1,60.8,2574588
381210,0,0,2021-08-12,1,24.0,2674178
271590,0,0,2021-02-12,1,100.2,2677273
620980,0,0,2022-08-04,1,20.0,2680237
1174180,0,0,2020-12-31,1,83.0,2703035
1250410,8,0,2020-08-19,0,7.4,2789392
250900,0,0,2020-11-26,1,654.1,2820421
1286680,0,0,2022-07-10,1,114.5,2907744
526870,0,0,2021-11-23,1,646.8,3089043
284160,0,0,2021-06-28,1,40.7,3120511
252490,0,0,2021-11-27,1,243.5,3279120
374320,0,0,2018-01-31,1,381.8,3318838
289070,0,0,2016-11-23,1,307.8,3396891
1174180,0,0,2022-05-04,1,103.4,3478695
1172620,0,0,2022-06-17,1,418.1,3614162
613100,0,0,2021-10-27,1,269.3,3627192
1599340,2,0,2022-02-22,0,205.4,5951783
620980,0,0,2019-02-04,1,242.1,5958413
275850,12,0,2017-08-11,1,465.0,6077003
377160,0,0,2021-11-13,1,29.7,6105967
1172620,0,0,2020-06-05,1,255.0,6333115
107410,0,0,2017-05-20,1,257.8,6366663
377160,0,0,2015-11-15,1,80.9,6378500
546560,0,0,2022-01-16,1,18.9,6488800
252490,0,0,2018-10-18,1,177.9,6547384
107410,2,0,2016-01-31,0,413.3,6575131
440900,2,0,2021-05-31,0,53.0,6586123
1259420,0,0,2022-12-22,1,195.2,6590920
1599340,0,0,2022-02-15,1,109.1,6815051
306130,0,0,2019-10-14,1,579.3,6995618
289070,0,0,2020-06-01,1,596.9,7076247
359550,0,0,2020-01-26,1,360.6,7083355
275850,0,0,2016-08-18,1,301.9,7094121
435150,2,3,2019-06-07,0,400.5,7118313
1174180,0,0,2021-12-05,1,26.5,7174044
39210,0,0,2022-02-13,1,64.7,7232159
548430,9,2,2020-12-01,1,148.3,7587985
107410,2,0,2018-04-26,0,0.1,7624259
291550,6,0,2018-11-22,1,368.5,7641297
236850,0,0,2022-11-02,1,413.0,7777618
594650,0,0,2018-03-08,1,65.1,7796525
1361210,0,0,2022-11-22,1,45.7,7842827
271590,0,0,2016-12-19,1,489.7,7906134
814380,0,0,2022-10-01,1,69.1,7957653
1290000,0,0,2021-07-13,1,99.8,7962915
291550,19,5,2021-05-26,0,244.1,8026590
289070,0,0,2020-12-06,1,604.8,8035751
1987080,0,0,2022-11-25,1,7.7,8247270
261550,2,0,2022-10-24,1,67.3,8292327
1938090,0,0,2022-11-15,0,66.5,8480225
686810,0,2,2020-11-08,1,66.7,8491734
105600,0,0,2020-12-28,1,264.0,8514727
1172620,4,0,2021-03-20,1,27.9,8578088
1063730,47,8,2022-04-09,1,240.3,8701534
1817190,0,0,2022-11-22,1,15.5,8725949
291550,0,0,2020-10-07,1,541.6,8773417
730,6,0,2016-11-04,1,239.7,8933259
1172620,0,0,2020-08-08,0,2.0,9026519
493520,2,0,2020-02-25,1,98.6,9028493
291550,0,0,2022-05-03,0,86.7,9101641
975370,0,0,2022-12-08,1,5.7,9160074
1144200,0,0,2022-08-30,1,40.6,9223365
431960,0,0,2019-08-10,1,28.6,9244250
1361210,0,0,2022-12-14,1,48.3,9352946
578080,0,0,2021-08-02,1,376.6,9404602
1086940,0,0,2021-03-07,1,169.9,9407028
1245620,0,0,2022-02-28,1,73.4,9666753
602960,0,0,2021-09-03,1,137.3,9704878
1938090,0,0,2022-10-28,1,41.5,9956616
271590,0,0,2018-11-22,1,13.0,10143104
108600,0,0,2022-01-10,1,572.5,10446723
359550,2,0,2020-07-03,0,601.8,10476810
374320,0,0,2020-01-12,1,125.1,10801282
431960,0,0,2018-02-13,1,13.9,10803282
814380,0,3,2020-07-10,0,11.5,11000336
578080,0,0,2019-06-13,1,633.7,11145886
289070,0,0,2020-11-09,1,199.1,11207944
377160,0,0,2020-05-19,1,197.7,11270284
1174180,0,0,2021-12-06,1,556.0,11366843
1245620,0,0,2022-04-11,1,100.2,11439095
578080,4,0,2017-04-16,1,236.5,11474796
1551360,3,0,2022-07-05,1,135.5,11652487
973230,0,0,2022-11-23,1,26.4,11688736
1313140,0,0,2022-10-06,1,14.9,11697025
1172620,0,0,2021-04-09,1,48.2,11728816
376210,0,0,2021-05-02,1,846.5,11859889
397540,0,0,2020-04-16,1,114.1,11903600
1544020,2,0,2022-12-03,1,4.2,12007953
1361210,2,0,2022-11-30,0,48.6,12063553
294100,0,0,2016-11-26,1,971.3,12159779
105600,0,0,2020-12-23,1,50.1,12167941
244850,0,0,2021-08-21,1,365.6,12192602
275850,0,0,2022-12-04,1,33.7,12335318
438100,0,0,2022-07-28,0,9.0,12342871
1794680,0,0,2022-11-22,1,55.6,12424273
495420,0,0,2022-08-27,1,148.5,12689739
252490,0,0,2021-08-27,1,54.2,12792512
252490,0,0,2021-07-12,1,133.9,13135334
1172470,0,0,2022-08-29,0,31.9,13277909
526870,0,0,2020-09-26,1,318.5,13343771
1250410,0,0,2021-08-03,1,890.2,13789061
1361210,0,0,2022-11-22,1,43.8,13813831
438100,24,9,2021-06-18,0,5.8,14071102
526870,0,0,2021-04-06,1,42.1,14078702
244850,0,0,2014-04-27,1,13.2,14099609
1325200,0,0,2021-02-13,1,79.6,14140782
1599340,0,0,2022-02-15,1,158.2,14209123
250900,0,0,2018-05-25,1,337.1,6684410
289070,0,0,2021-03-09,1,247.6,11314747
22380,3,2,2016-04-03,1,204.2,11482310
275850,14,0,2016-08-22,0,39.1,36339
570,0,0,2016-06-27,1,304.0,176250
236850,0,0,2016-03-10,1,115.6,233936
518790,0,0,2019-04-20,1,57.0,434249
1091500,0,0,2020-12-11,1,36.6,454430
238960,0,0,2018-03-28,0,918.3,689200
270880,0,0,2021-05-28,1,19.8,907534
1250410,0,0,2021-02-21,1,63.7,986099
613100,0,0,2020-02-01,1,190.6,1001500
578080,4,0,2018-01-14,0,96.9,1216009
582010,0,0,2021-03-10,1,103.2,1250133
814380,0,0,2020-07-09,1,17.8,1572251
814380,2,0,2019-12-18,1,43.8,1649395
1938090,0,0,2022-11-15,1,110.5,1663105
218620,2,0,2017-06-08,1,89.5,1678559
730,0,0,2021-06-07,1,206.2,1725889
271590,0,0,2022-12-08,1,172.3,1733492
291550,0,0,2019-05-04,0,37.3,2022700
244210,0,0,2021-06-10,1,83.3,2095748
216150,0,0,2022-01-02,1,53.1,2267374
1290000,0,0,2022-06-01,1,64.0,2341674
289070,0,0,2020-06-05,1,20.8,2366360
1172620,0,0,2021-05-02,1,89.5,2534139
632360,0,2,2019-05-12,0,3.8,2564842
218620,2,2,2015-03-12,1,7.4,2610828
394360,0,0,2017-02-03,0,132.0,2638717
599140,0,0,2019-05-22,1,160.2,6836551
374320,0,3,2019-01-03,0,14.2,6861950
271590,0,0,2016-11-23,1,246.1,7066071
582660,0,0,2020-05-14,1,11.5,7122738
440900,4,0,2022-09-01,0,916.6,7124309
1384160,0,0,2021-06-30,1,403.6,7329754
578080,2,0,2017-08-02,1,488.4,7371720
386360,0,0,2017-02-25,0,711.3,7420073
221100,5,2,2020-02-13,0,0.6,7540131
730,0,0,2021-04-27,1,855.4,7552389
284160,0,0,2021-04-05,1,223.0,7557929
311210,0,0,2017-12-11,1,49.4,7709754
242760,0,0,2022-02-11,1,21.9,7712078
526870,0,0,2020-07-04,1,33.4,7739789
271590,0,0,2018-01-07,1,140.4,7744069
304390,0,0,2017-08-11,1,420.3,7762747
252490,0,0,2014-12-24,1,87.4,7787575
438100,0,0,2022-09-18,1,100.7,7788911
1659040,0,0,2022-02-25,1,225.1,7895013
381210,0,0,2016-11-28,1,68.7,7970416
377160,2,0,2016-06-26,1,166.0,8206969
620980,0,0,2022-04-30,1,45.2,8363037
233860,0,0,2022-10-03,1,140.4,8508341
431960,0,0,2021-02-26,1,101.0,8526769
377160,0,0,2022-03-21,0,72.7,8601059
291550,0,0,2020-05-31,0,967.3,8709261
814380,3,0,2019-07-31,1,105.7,8852075
238960,0,0,2018-02-06,1,571.3,8857294
271590,0,0,2019-07-06,1,744.3,8995745
275850,2,0,2020-02-18,1,87.6,9063822
105600,0,0,2021-11-21,1,969.7,9227768
570,0,0,2017-01-29,1,476.2,9233569
1938090,0,0,2022-12-20,0,75.9,9485512
39210,0,0,2020-03-17,1,893.9,9593130
1086940,3,0,2022-06-04,0,37.9,9595385
236390,0,0,2019-11-02,1,280.2,9653735
264710,0,0,2020-02-23,1,39.8,9685821
526870,0,0,2021-10-27,1,38.1,9833964
261550,0,0,2022-12-22,1,88.1,10220363
392160,2,0,2018-12-01,1,91.2,10643249
495420,2,2,2020-09-26,0,21.8,10688951
252490,0,0,2022-05-08,1,819.5,10843601
431960,0,0,2017-11-29,1,15.4,10938606
546560,0,0,2022-11-26,1,14.3,11004671
39210,0,0,2019-12-26,1,908.9,11097208
377160,2,0,2015-11-19,1,175.9,11154820
703080,0,0,2022-01-04,1,60.1,11207080
270880,0,0,2018-11-24,1,1.0,11217088
814380,0,0,2021-12-19,1,26.6,11260728
1286830,0,0,2022-01-01,0,2.9,11368624
1222670,0,0,2021-04-01,1,100.8,11435160
346110,5,0,2017-09-01,0,92.3,11484287
552990,21,3,2019-12-18,1,19.7,11485325
292030,0,0,2020-11-21,1,71.0,11521507
255710,3,0,2016-06-24,1,13.5,11640075
1599340,5,0,2022-06-09,0,633.9,11979388
526870,0,0,2020-09-26,1,93.9,12070115
1286830,0,0,2020-09-22,1,6.5,12083190
275850,0,0,2016-08-20,1,35.8,12154787
275850,0,0,2020-05-26,0,633.9,12169111
526870,0,0,2021-09-26,1,363.5,12177990
730,0,0,2020-07-24,1,69.6,12287361
518790,0,0,2022-12-26,1,82.2,12296137
1144200,0,0,2022-07-09,1,3.5,12497151
1250410,0,0,2022-01-02,1,133.0,12832718
1419170,0,0,2022-08-28,1,5.2,12837236
431960,0,0,2019-07-01,1,42.6,12847903
376210,0,0,2021-10-31,1,508.9,13350091
1599340,0,0,2022-02-14,1,933.7,13372759
1174180,3,0,2020-07-01,1,685.4,13463615
1142710,0,0,2022-02-22,1,38.8,13566119
252490,0,0,2016-04-12,1,49.5,13708006
1085660,0,0,2021-01-28,1,817.5,13736282
261550,0,0,2020-03-31,1,29.8,13804325
1449850,52,0,2022-02-26,1,197.8,13808719
518790,0,0,2021-07-02,1,443.2,13810986
386360,2,0,2015-09-09,1,827.3,13879302
374320,0,0,2020-10-19,1,137.2,13947718
252490,0,0,2022-12-28,1,199.5,14030824
270880,0,0,2017-10-31,1,74.7,14097110
244850,0,0,2014-12-20,1,41.4,14101863
238960,0,0,2021-03-09,1,347.7,14111551
632360,0,0,2019-09-17,1,937.6,14184030
238960,0,0,2017-07-30,0,925.7,14288514
238960,0,0,2015-10-17,1,33.7,14292843
218620,0,0,2018-06-23,1,201.8,4896294
291550,0,0,2020-11-12,0,0.1,10159623
730,3,2,2021-04-05,0,632.7,12821685
1794680,0,0,2022-11-24,1,9.5,13731223
244850,0,0,2019-11-14,1,858.2,153960
489830,0,0,2016-12-16,1,253.3,300672
1313140,0,0,2022-12-16,1,36.1,521177
552500,0,0,2018-03-01,1,74.6,864748
730,0,0,2020-11-07,1,352.8,932497
814380,2,0,2019-11-30,1,44.3,940698
1184370,0,0,2021-11-24,1,101.1,962998
1091500,0,0,2020-12-14,1,140.1,988969
730,0,0,2021-01-31,1,194.3,1121775
252490,0,0,2020-08-22,1,434.9,1399538
1172620,0,0,2021-11-16,1,30.4,1414396
250900,0,0,2021-10-29,1,309.1,1623112
686810,0,0,2022-12-03,0,17.3,1636874
284160,0,0,2021-09-01,1,38.8,1761669
730,0,0,2020-12-06,1,206.6,1791072
244210,0,0,2022-07-28,1,45.0,2113222
1426210,0,0,2021-04-15,1,9.5,2167526
275850,0,0,2018-11-21,1,849.3,2249117
261550,0,0,2022-06-07,1,77.7,2816634
1176470,3,0,2022-09-26,1,89.9,2877344
1919590,0,0,2022-10-20,1,125.7,2898486
1384160,487,94,2022-08-25,1,3.5,3023051
438100,0,0,2021-10-31,1,104.4,3109440
367520,0,0,2021-10-25,1,5.2,3251556
431960,0,0,2022-01-30,1,26.4,3305078
552500,2,0,2018-06-17,1,61.1,3586289
291550,4,0,2018-09-19,0,3.3,3626534
376210,0,0,2021-12-26,1,378.3,3892279
275850,0,0,2021-11-25,1,62.5,3954535
438100,0,0,2022-04-22,1,197.4,3965132
1938090,0,0,2022-11-11,1,14.9,4002021
252490,0,0,2022-01-08,1,228.5,2209048
1142710,2,0,2022-04-29,0,95.1,2226538
255710,0,0,2022-06-30,1,341.3,2778574
244850,0,0,2020-04-30,1,110.3,2822092
1938090,0,0,2022-11-15,0,101.3,2885671
1794680,0,0,2022-07-27,1,25.5,2938294
306130,55,2,2014-08-01,0,5.6,2946524
294100,0,0,2018-11-25,1,320.2,3114496
814380,4,0,2021-02-04,1,127.3,3383287
397540,0,0,2020-11-27,1,28.3,3394479
252490,0,0,2021-08-09,1,54.0,3439926
613100,0,0,2021-11-28,0,58.3,3554603
620980,0,0,2018-11-22,1,47.1,3795632
1151340,0,0,2020-05-26,1,168.2,3850271
1938090,0,0,2022-11-19,1,7.8,3903299
1938090,0,0,2022-11-18,0,10.2,4075047
703080,0,0,2020-06-13,1,209.4,4090666
435150,0,0,2020-11-02,1,190.2,4119165
306130,0,0,2021-08-31,0,2.3,4464775
1086940,0,0,2020-10-14,1,54.1,4580072
1063660,0,0,2022-12-07,1,10.4,4649902
431960,0,0,2022-12-27,1,484.4,4660171
703080,0,0,2020-05-13,0,896.0,4813842
632360,0,0,2019-08-08,1,40.3,4897833
108600,0,0,2022-06-24,1,62.8,4955184
381210,0,0,2018-03-20,0,194.2,5151259
264710,38,0,2018-09-27,1,78.2,5237218
359550,0,0,2017-06-01,1,576.7,5241262
271590,3,0,2020-03-20,0,1.7,5310791
238960,0,0,2014-03-11,1,1.0,5366475
1240440,0,0,2021-11-18,1,43.7,5373621
107410,0,0,2015-04-12,1,309.4,5428718
594650,0,0,2022-09-05,1,845.3,5444678
397540,0,0,2020-03-14,1,73.6,5462618
394360,0,0,2019-07-03,1,888.2,5740166
381210,5,0,2017-10-28,1,141.9,5758914
271590,0,0,2020-05-28,1,11.2,5789373
386360,2,0,2015-11-27,1,414.4,5813950
1332010,0,0,2022-07-19,1,30.7,5843391
250900,0,0,2022-12-23,1,44.4,5901024
438100,0,0,2021-01-01,1,32.0,6066145
435150,0,0,2020-03-06,1,335.2,6216020
570,2,0,2019-01-02,1,574.3,6375309
438100,0,0,2021-09-26,1,102.7,6461892
582660,0,0,2021-07-04,1,380.7,6534325
346110,3,0,2018-10-10,0,343.1,6537958
1824220,0,0,2022-06-22,1,94.8,6542279
270880,0,0,2022-07-26,1,6.4,6553481
1426210,0,0,2021-03-31,1,13.9,6603536
108600,2,0,2021-12-01,1,930.8,6637854
529340,0,0,2022-10-31,1,319.1,6800973
284160,0,0,2019-07-01,1,60.2,6802992
252490,0,0,2021-10-09,1,755.1,6810254
291550,0,0,2019-11-04,1,730.1,6904482
1361210,2,0,2022-12-20,0,2.7,7076718
270880,0,0,2020-12-24,1,257.2,7163286
435150,0,0,2020-03-22,1,69.5,7187290
346110,5,0,2017-07-12,0,225.9,7199412
1217060,0,0,2020-11-30,1,42.5,7322680
264710,0,0,2017-06-29,1,148.9,7392153
550,92,0,2019-06-29,1,71.6,7769973
250900,0,0,2019-01-21,1,356.5,7865660
284160,0,0,2022-12-21,1,552.5,7939105
518790,0,0,2021-06-29,1,239.7,7981735
386360,0,0,2021-09-06,0,5.2,7993751
1938090,0,0,2022-11-18,1,8.3,8064131
730,0,0,2021-04-22,1,707.7,8098233
252490,0,0,2021-11-29,1,374.3,8118824
244850,0,0,2021-01-19,1,181.9,8362887
244850,0,0,2019-10-24,1,488.2,8376390
252490,2,0,2016-05-29,1,747.2,8549833
289070,0,0,2022-05-13,0,27.9,8561322
289070,0,0,2021-11-10,1,66.9,8591328
394360,0,0,2022-02-09,1,885.0,8605714
1174180,0,0,2022-07-24,0,18.0,8637379
1144200,0,0,2022-01-09,1,145.7,8648020
306130,0,4,2017-05-22,1,665.3,8701833
394360,0,0,2019-06-30,1,775.7,8857550
271590,3,0,2019-07-02,1,616.1,8900571
858820,0,0,2021-07-31,1,29.2,8977497
368260,0,0,2022-12-06,1,124.1,9212561
1938090,0,0,2022-11-20,0,28.6,9519970
394360,0,0,2019-11-10,1,193.6,9892332
230410,0,0,2018-09-06,0,799.6,9944101
1091500,0,0,2022-11-24,1,2.0,10029498
1172620,0,0,2022-10-16,1,112.4,10073817
1544020,4,0,2022-12-05,1,20.6,10319382
858820,4,0,2022-08-31,1,21.9,10473455
526870,0,0,2020-12-21,1,29.1,10608286
394360,0,0,2022-05-21,1,173.1,10845218
435150,0,0,2020-03-14,1,79.5,10855889
1172620,0,0,2022-06-09,1,17.2,10869014
1086940,0,0,2021-02-05,1,66.1,10895199
495420,0,0,2022-05-29,1,12.1,11030928
4000,0,0,2020-11-25,1,123.7,11048345
782330,3,0,2020-03-29,1,70.1,11153578
620980,0,0,2018-05-01,1,21.2,11181059
582660,0,0,2020-04-06,0,26.9,11384137
233860,4,0,2016-05-21,1,16.5,11420604
271590,0,0,2019-09-08,0,0.6,11446470
230410,2,0,2017-06-27,1,953.9,11565103
377160,0,0,2020-06-29,1,168.4,11809964
1332010,0,0,2022-10-10,1,11.1,11816454
238960,0,0,2017-03-22,1,13.7,11825840
359550,0,0,2017-11-22,1,732.9,11906684
1091500,0,0,2021-02-28,1,195.3,11942414
261550,0,2,2020-04-03,1,65.7,11946749
784080,25,0,2021-05-26,1,197.1,11991617
275850,0,0,2016-08-13,1,283.7,11997470
1286830,0,0,2021-11-14,1,13.7,12064969
22380,4,0,2014-06-20,1,6.5,12104332
1174180,2,0,2022-11-22,0,1.5,12124660
311210,2,0,2017-01-08,0,19.8,12136406
858820,0,0,2021-08-12,0,6.0,12156737
39210,0,0,2022-11-25,1,70.5,12224074
250900,0,0,2020-05-25,1,416.1,12370714
739630,0,0,2022-06-05,1,20.1,12657098
270880,0,0,2022-01-25,1,84.5,12977489
386360,0,0,2021-03-17,1,854.7,13006793
1240440,0,0,2021-11-15,0,177.1,13193607
377160,0,0,2021-11-10,1,358.7,6282586
1248130,0,0,2021-12-14,1,69.8,6325767
244850,0,0,2015-02-22,1,89.8,6346362
377160,0,0,2020-02-10,1,55.0,6371578
233860,0,0,2019-06-28,1,0.5,6495613
814380,0,0,2021-08-27,1,113.3,6553692
218620,0,0,2017-11-24,1,394.4,6575403
1151340,0,0,2020-09-14,1,320.7,6675333
252490,0,0,2016-01-22,1,182.5,6825478
252490,0,0,2020-11-28,1,618.9,6851990
582660,2,0,2022-10-28,1,11.6,6932568
289070,0,0,2020-05-12,1,435.9,6985795
284160,2,9,2015-06-24,0,2.4,6990117
1091500,0,0,2021-11-26,1,76.6,7077948
367520,0,0,2020-07-06,1,58.0,7195580
1943950,0,0,2022-08-13,1,12.8,7267181
252490,0,0,2022-07-08,1,97.8,7317201
264710,2,0,2017-10-26,1,238.6,7318520
1599340,0,0,2022-02-22,1,9.4,7451435
438100,2,0,2022-07-27,0,10.9,7576063
1172470,0,0,2021-08-04,0,320.4,7627780
252490,0,0,2021-10-24,1,317.5,7654300
271590,0,0,2019-07-05,1,203.5,7666816
107410,0,0,2019-12-16,1,329.3,7865759
